index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96,C97,C98,C99
981,66.2583,22.5138,53.5791,17.9432,59.9988,25.6819,66.4598,13.9371,61.0851,23.9667,57.6764,18.0068,59.8830,25.9783,67.9012,26.1115,68.9300,25.0442,60.3264,27.6275,73.5502,27.5249,60.9356,26.1038,60.4905,15.0786,63.4450,25.3189,68.8895,28.2295,65.8885,14.6766,68.4419,23.3137,70.2861,23.4301,67.0810,17.5748,59.2423,19.4121,67.0359,30.4898,60.2984,24.4850,66.0077,22.0278,69.6204,14.3142,68.5067,12.6064,71.8310,25.8749,67.2341,26.9818,64.2406,29.8808,58.0869,17.2654,67.1210,20.9933,64.3729,15.3035,58.6726,27.1202,62.5398,24.2036,65.6958,29.8764,67.5189,20.7408,67.8915,15.3630,59.6614,18.5830,64.6599,11.8598,70.5628,32.8002,64.7332,18.3137,65.9166,31.9638,65.0746,20.8229,70.8924,27.4971,59.3179,19.4369,59.9493,18.5684,56.4200,22.0485,64.6152,16.2690,66.7427,31.5157,62.4101,23.8810,60.0753,26.7676
982,66.2536,22.2139,53.8115,18.1329,60.1145,25.4051,66.1661,13.8759,61.3072,24.1684,57.4098,18.1443,60.1250,25.8011,67.7880,26.3894,68.7321,24.8187,60.4522,27.8999,73.2554,27.5806,60.6820,25.9435,60.6048,14.8012,63.7362,25.3912,68.5895,28.2341,65.6145,14.5545,68.5310,23.6002,70.5861,23.4326,67.3350,17.7344,59.4599,19.6187,67.0586,30.1907,60.1155,24.2472,66.1443,21.7607,69.3284,14.2455,68.7533,12.7774,71.7937,25.5773,66.9846,26.8153,64.4435,30.1018,58.1120,16.9664,66.8293,20.9231,64.0734,15.3197,58.5385,26.8518,62.8183,24.0920,65.3959,29.8840,67.7547,20.5554,68.1912,15.3764,59.7196,18.2887,64.9568,11.8167,70.6514,32.5136,64.8242,18.5995,66.0913,31.7199,64.9934,21.1117,70.7504,27.2328,59.1791,19.7029,59.6692,18.6758,56.7175,22.0873,64.9112,16.2202,67.0153,31.6409,62.7069,23.8368,59.9202,27.0243
983,66.2750,21.9146,54.0597,18.3015,60.2056,25.1193,65.8789,13.7893,61.5459,24.3500,57.1561,18.3045,60.3816,25.6457,67.6995,26.6760,68.5378,24.5902,60.6012,28.1603,72.9569,27.6104,60.4434,25.7617,60.7428,14.5349,64.0325,25.4378,68.2903,28.2126,65.3309,14.4568,68.5948,23.8933,70.8851,23.4090,67.5741,17.9155,59.6798,19.8227,67.0551,29.8907,59.9540,23.9944,66.2571,21.4828,69.0315,14.2025,68.9839,12.9692,71.7306,25.2840,66.7215,26.6711,64.6264,30.3396,58.1631,16.6708,66.5326,20.8787,63.7764,15.3620,58.4284,26.5728,63.1054,24.0051,65.0964,29.8654,68.0058,20.3912,68.4886,15.4159,59.7590,17.9913,65.2563,11.7996,70.7147,32.2203,64.9315,18.8797,66.2441,31.4617,64.9376,21.4065,70.5859,26.9819,59.0176,19.9558,59.3995,18.8072,57.0172,22.1000,65.2103,16.1973,67.2977,31.7420,62.9986,23.7669,59.7880,27.2936
984,66.3225,21.6184,54.3215,18.4479,60.2714,24.8266,65.6003,13.6780,61.7996,24.5102,56.9174,18.4862,60.6237,25.4684,67.6364,26.9693,68.3242,24.3795,60.7723,28.4067,72.6569,27.6140,60.1898,25.6014,60.9035,14.2816,64.3318,25.4584,67.9941,28.1651,65.0398,14.3841,68.6839,24.1798,71.1810,23.3593,67.7966,18.1168,59.9167,20.0068,67.0255,29.5921,59.8152,23.7284,66.3453,21.1960,68.7319,14.1855,69.1970,13.1804,71.6422,24.9973,66.4469,26.5504,64.7879,30.5924,58.2398,16.3808,66.2409,20.8086,63.4842,15.4300,58.3430,26.2852,63.3990,23.9436,64.7998,29.8209,68.2703,20.2496,68.7814,15.4811,59.8242,17.6984,65.5562,11.8088,70.7521,31.9227,65.0139,19.1681,66.3738,31.1912,64.9077,21.7050,70.4002,26.7464,58.8348,20.1936,59.1423,18.9617,57.3171,22.0933,65.5103,16.2006,67.5879,31.8181,63.2832,23.6719,59.6798,27.5735
985,66.3956,21.3274,54.5951,18.5709,60.3115,24.5293,65.3324,13.5428,62.0663,24.6476,56.6954,18.6880,60.8803,25.3130,67.5479,27.2559,68.0931,24.1882,60.9642,28.6373,72.3578,27.5915,59.9232,25.4638,61.0857,14.0432,64.6318,25.4528,67.7032,28.0919,64.7435,14.3370,68.7976,24.4574,71.4714,23.2841,68.0007,18.3367,60.1557,20.1880,66.9699,29.2973,59.7000,23.4514,66.4582,20.9180,68.4321,14.1947,69.3909,13.4093,71.5291,24.7194,66.1838,26.4062,64.9267,30.8584,58.3414,16.0985,65.9564,20.7133,63.1990,15.5232,58.2830,25.9913,63.6969,23.9079,64.5081,29.7506,68.5214,20.0854,69.0675,15.5716,59.9147,17.4124,65.8541,11.8440,70.7635,31.6229,65.0923,19.4577,66.4794,30.9104,64.9040,22.0050,70.2013,26.5218,58.6733,20.4464,58.8995,19.1379,57.6167,22.1102,65.8088,16.2300,67.8837,31.8685,63.5583,23.5524,59.5965,27.8616
986,66.4937,21.0440,54.8784,18.6696,60.3256,24.2297,65.0774,13.3848,62.3440,24.7612,56.4919,18.9084,61.1494,25.1805,67.4347,27.5338,67.8462,24.0178,61.1756,28.8502,72.0617,27.5430,59.6456,25.3500,61.2880,13.8217,64.9301,25.4211,67.4069,28.0444,64.4442,14.3160,68.9351,24.7241,71.7542,23.1839,68.1848,18.5735,60.3917,20.3733,66.8889,29.0085,59.6095,23.1654,66.5948,20.6510,68.1342,14.2300,69.5641,13.6543,71.3923,24.4524,65.9343,26.2397,65.0882,31.1112,58.4673,15.8262,65.6814,20.5936,62.9231,15.6409,58.2488,25.6932,63.9968,23.8983,64.2237,29.6552,68.7572,19.9000,69.3445,15.6867,60.0297,17.1354,66.1478,11.9051,70.7487,31.3232,65.1956,19.7394,66.5602,30.6215,64.9264,22.3041,70.0228,26.2807,58.5345,20.7124,58.6730,19.3346,57.9165,22.1010,66.1037,16.2854,68.1827,31.8930,63.8221,23.4094,59.5385,28.1560
987,66.6162,20.7701,55.1693,18.7432,60.3657,23.9323,64.8096,13.2497,62.6305,24.8502,56.3083,19.1457,61.4060,25.0251,67.2978,27.8007,67.6151,23.8265,61.4046,29.0439,71.7710,27.4689,59.3791,25.2124,61.5088,13.6186,65.2245,25.3635,67.1077,28.0229,64.1443,14.3211,69.0488,25.0017,72.0271,23.0594,68.3476,18.8255,60.6203,20.5675,66.8144,28.7179,59.5442,22.8726,66.7542,20.3968,67.8405,14.2912,69.7152,13.9134,71.2327,24.1984,65.7002,26.0520,65.2711,31.3490,58.6164,15.5659,65.3969,20.4983,62.6584,15.7822,58.2408,25.3933,64.2963,23.9149,63.9487,29.5353,68.9760,19.6948,69.6105,15.8255,60.1685,16.8694,66.4351,11.9915,70.7079,31.0260,65.2740,20.0289,66.6155,30.3266,64.9748,22.6002,69.8488,26.0362,58.4195,20.9894,58.4646,19.5504,58.2146,22.0668,66.3926,16.3662,68.4826,31.8914,64.0723,23.2440,59.5064,28.4543
988,66.7621,20.5080,55.4567,18.8290,60.4315,23.6397,64.5310,13.1383,62.9236,24.9139,56.1462,19.3981,61.6481,24.8479,67.1846,28.0785,67.3682,23.6561,61.6497,29.2169,71.4879,27.3698,59.1255,25.0521,61.7464,13.4355,65.5128,25.2805,66.8115,27.9754,63.8459,14.3524,69.1378,25.2882,72.2882,22.9116,68.4878,19.0907,60.8500,20.7605,66.7149,28.4349,59.5047,22.5752,66.8908,20.1297,67.5532,14.3777,69.8433,14.1847,71.0515,23.9593,65.4507,25.8855,65.4740,31.5700,58.7877,15.3196,65.1052,20.4281,62.4071,15.9460,58.2589,25.0939,64.5933,23.9575,63.6851,29.3920,69.1761,19.4712,69.8633,15.9870,60.3299,16.6165,66.7137,12.1026,70.6413,30.7335,65.3774,20.3106,66.6448,30.0281,65.0488,22.8909,69.6574,25.8052,58.3290,21.2755,58.2757,19.7835,58.5085,22.0067,66.6734,16.4719,68.7814,31.8636,64.3072,23.0573,59.5004,28.7542
989,66.9303,20.2595,55.7506,18.8894,60.5227,23.3538,64.2438,13.0518,63.2212,24.9518,56.0066,19.6636,61.8738,24.6502,67.0961,28.3652,67.1074,23.5078,61.9089,29.3679,71.2144,27.2463,58.8868,24.8703,61.9992,13.2739,65.7927,25.1727,66.5206,27.9023,63.5514,14.4095,69.2016,25.5813,72.5354,22.7416,68.6043,19.3672,61.0739,20.9602,66.5911,28.1616,59.4913,22.2755,67.0037,19.8518,67.2746,14.4889,69.9471,14.4662,70.8502,23.7368,65.1876,25.7413,65.6954,31.7724,58.9797,15.0891,64.8085,20.3837,62.1710,16.1311,58.2508,24.7940,64.8854,24.0259,63.4351,29.2262,69.3948,19.2659,70.1011,16.1699,60.5127,16.3787,66.9817,12.2376,70.5494,30.4479,65.5049,20.5821,66.6481,29.7281,65.1479,23.1741,69.4869,25.5584,58.2139,21.5525,58.1078,20.0321,58.8065,21.9725,66.9439,16.6016,69.0765,31.8099,64.5249,22.8509,59.5206,29.0535
990,67.1195,20.0267,56.0486,18.9239,60.6383,23.0770,63.9501,12.9905,63.5210,24.9636,55.8907,19.9403,62.0814,24.4337,67.0329,28.6585,66.8431,23.3659,62.1803,29.4958,70.9528,27.0995,58.6649,24.6684,62.2650,13.1348,66.0622,25.0409,66.2371,27.8040,63.2630,14.4921,69.2396,25.8789,72.7668,22.5507,68.6963,19.6527,61.2807,21.1775,66.4439,27.9002,59.5040,21.9758,67.0919,19.5650,67.0067,14.6239,70.0261,14.7556,70.6303,23.5328,64.9129,25.6206,65.9336,31.9548,59.1911,14.8762,64.5168,20.3136,61.9520,16.3361,58.2167,24.4959,65.1704,24.1194,63.2005,29.0393,69.6307,19.0805,70.3221,16.3728,60.7156,16.1577,67.2368,12.3954,70.4331,30.1714,65.6555,20.8416,66.6251,29.4290,65.2713,23.4475,69.3385,25.2977,58.0751,21.8185,57.9623,20.2944,59.1064,21.9644,67.2020,16.7544,69.3659,31.7307,64.7238,22.6264,59.5668,29.3499
991,67.3283,19.8113,56.3425,18.9843,60.7777,22.8114,63.6522,12.9551,63.8207,24.9492,55.7994,20.2261,62.2694,24.1999,66.9956,28.9561,66.5921,23.2015,62.4619,29.5994,70.7050,26.9304,58.4615,24.4480,62.5420,13.0195,66.3192,24.8861,65.9633,27.6815,62.9829,14.5996,69.2515,26.1787,72.9807,22.3403,68.7631,19.9452,61.4904,21.3921,66.3201,27.6269,59.5428,21.6783,67.1547,19.2717,66.7516,14.7818,70.0795,15.0508,70.3935,23.3487,64.6499,25.4764,66.1868,32.1157,59.4203,14.6826,64.2201,20.2691,61.7516,16.5594,58.1567,24.2020,65.4462,24.2374,62.9830,28.8326,69.8495,18.8753,70.5245,16.5942,60.9370,15.9552,67.4772,12.5749,70.2930,29.9061,65.8282,21.0869,66.5762,29.1330,65.4180,23.7092,69.2134,25.0250,57.9600,22.0955,57.8402,20.5685,59.4045,21.9303,67.4459,16.9292,69.6472,31.6265,64.9024,22.3853,59.6387,29.6412
992,67.5550,19.6149,56.6299,19.0701,60.9397,22.5589,63.3523,12.9458,64.1179,24.9088,55.7333,20.5187,62.4409,23.9537,66.9843,29.2559,66.3565,23.0158,62.7333,29.7273,70.4500,26.7724,58.2780,24.2106,62.8279,12.9288,66.5617,24.7095,65.6798,27.5833,62.7132,14.7310,69.2372,26.4783,73.1755,22.1121,68.8041,20.2424,61.7037,21.6030,66.2206,27.3439,59.6074,21.3853,67.1918,18.9740,66.5113,14.9614,70.1070,15.3495,70.1415,23.1859,64.3752,25.3557,66.4530,32.2539,59.6655,14.5097,63.9207,20.2507,61.5715,16.7993,58.0713,23.9144,65.7107,24.3791,62.7844,28.6078,70.0495,18.6517,70.7069,16.8323,61.1751,15.7728,67.7010,12.7747,70.1304,29.6540,66.0217,21.3162,66.5017,28.8424,65.5870,23.9571,69.0650,24.7643,57.8695,22.3815,57.7424,20.8521,59.7044,21.9222,67.6735,17.1245,69.9184,31.4982,65.1013,22.1607,59.7357,29.9251
993,67.7980,19.4389,56.9140,19.1665,61.1231,22.3214,63.0544,12.9104,64.4105,24.8426,55.6930,20.8160,62.5903,23.6936,66.9991,29.5555,66.1380,22.8103,63.0148,29.8310,70.1988,26.6083,58.0745,23.9901,63.1049,12.8135,66.8187,24.5547,65.3889,27.5101,62.4560,14.8854,69.1969,26.7756,73.3496,21.8678,68.8191,20.5420,61.9168,21.8142,66.1461,27.0533,59.6462,21.0878,67.2027,18.6742,66.2875,15.1612,70.1083,15.6495,69.8762,23.0457,64.0911,25.2594,66.7303,32.3684,59.9248,14.3589,63.6208,20.2585,61.4130,17.0540,57.9612,23.6354,65.9618,24.5432,62.6061,28.3665,70.2294,18.4116,70.8679,17.0855,61.4283,15.6118,67.9066,12.9931,69.9464,29.4171,66.2343,21.5278,66.4021,28.5594,65.7770,24.1893,68.8945,24.5174,57.8043,22.6744,57.6697,21.1431,60.0038,21.9402,67.8833,17.3390,70.1774,31.3468,65.3190,21.9543,59.8571,30.1995
994,68.0554,19.2849,57.2006,19.2551,61.2851,22.0689,62.7546,12.9011,64.6963,24.7512,55.6787,21.1157,62.7618,23.4475,66.9878,29.8553,65.9382,22.5865,63.3042,29.9097,69.9630,26.4230,57.8527,23.7882,63.3707,12.6745,67.0882,24.4229,65.0926,27.4626,62.2132,15.0617,69.1308,27.0682,73.5018,21.6093,68.8079,20.8418,62.1475,22.0059,66.0972,26.7573,59.6590,20.7881,67.1875,18.3746,66.0819,15.3797,70.0835,15.9485,69.5999,22.9289,63.7996,25.1883,67.0166,32.4583,60.1962,14.2311,63.3227,20.2923,61.2772,17.3215,57.8271,23.3670,66.1977,24.7286,62.4496,28.1105,70.3876,18.1567,71.0061,17.3518,61.6945,15.4735,68.0924,13.2287,69.7688,29.1753,66.4647,21.7200,66.3276,28.2688,65.9864,24.4040,68.7031,24.2864,57.7138,22.9604,57.6227,21.4394,60.3006,21.9843,68.0736,17.5709,70.4222,31.1734,65.5539,21.7677,60.0019,30.4622
995,68.3253,19.1538,57.4939,19.3184,61.4685,21.8315,62.4550,12.9179,64.9729,24.6352,55.6906,21.4154,62.9542,23.2172,66.9505,30.1530,65.7196,22.3810,63.5995,29.9629,69.7284,26.2359,57.6140,23.6065,63.6477,12.5591,67.3682,24.3151,64.8017,27.3895,61.9560,15.2161,69.0395,27.3540,73.6308,21.3385,68.7706,21.1395,62.3941,22.1768,66.0302,26.4649,59.6978,20.4906,67.1463,18.0774,65.8962,15.6153,70.0328,16.2442,69.3166,22.8302,63.5031,25.1428,67.3095,32.5229,60.4778,14.1276,63.0287,20.3521,61.1653,17.5999,57.7170,23.0879,66.4165,24.9338,62.3159,27.8420,70.5229,17.8890,71.1206,17.6291,61.9718,15.3590,68.2569,13.4796,69.5708,28.9499,66.7108,21.8914,66.2280,27.9858,66.2138,24.5997,68.4923,24.0730,57.5987,23.2374,57.6016,21.7387,60.5923,22.0541,68.2430,17.8185,70.6509,30.9793,65.7716,21.5613,60.1690,30.7113
996,68.6056,19.0468,57.7910,19.3598,61.6305,21.5790,62.1581,12.9608,65.2384,24.4956,55.7286,21.7130,63.1658,23.0046,66.8873,30.4463,65.4840,22.1953,63.8982,29.9902,69.4927,26.0504,57.3604,23.4462,63.9336,12.4684,67.6376,24.1833,64.5182,27.2912,61.6864,15.3475,68.9236,27.6307,73.7358,21.0574,68.7075,21.4328,62.6546,22.3256,65.9889,26.1677,59.7624,20.1977,67.0793,17.7850,65.7318,15.8662,69.9564,16.5343,69.0325,22.7337,63.2117,25.0716,67.6070,32.5618,60.7673,14.0490,62.7410,20.4372,61.0781,17.8869,57.6316,22.8003,66.6166,25.1573,62.2062,27.5627,70.6345,17.6105,71.2589,17.8953,62.2580,15.2690,68.3989,13.7438,69.3621,28.7344,66.9710,22.0408,66.1290,27.7026,66.4574,24.7749,68.2985,23.8440,57.4599,23.5034,57.6068,22.0386,60.8769,22.1491,68.3902,18.0800,70.8619,30.7660,65.9705,21.3367,60.3572,30.9449
997,68.8941,18.9646,58.0873,19.4067,61.8138,21.3416,61.8661,13.0295,65.4908,24.3333,55.7924,22.0062,63.3952,22.8113,66.7988,30.7329,65.2330,22.0309,64.1982,29.9914,69.2490,25.8754,57.0938,23.3086,64.2264,12.4029,67.9176,24.0755,64.2444,27.1687,61.4062,15.4549,68.7840,27.8962,73.8159,20.7683,68.6191,21.7194,62.9270,22.4511,65.9488,25.8704,59.8522,19.9114,66.9870,17.4995,65.5898,16.1305,69.8551,16.8167,68.7411,22.6624,62.9276,24.9753,67.9067,32.5745,61.0626,13.9959,62.4619,20.5470,61.0163,18.1805,57.5716,22.5064,66.7964,25.3975,62.1212,27.2750,70.7213,17.3233,71.4198,18.1485,62.5509,15.2043,68.5174,14.0195,69.1563,28.5161,67.2433,22.1668,66.0057,27.4291,66.7153,24.9281,68.1254,23.5990,57.3448,23.7805,57.5857,22.3379,61.1521,22.2685,68.5595,18.3276,71.0535,30.5352,66.1491,21.0957,60.5651,31.1612
998,69.1887,18.9079,58.3784,19.4793,62.0172,21.1211,61.5811,13.1233,65.7563,24.1937,55.8815,22.2926,63.6406,22.6386,66.6856,31.0108,64.9974,21.8452,64.4972,29.9664,68.9910,25.7223,56.8163,23.1947,64.5237,12.3632,68.2059,23.9925,63.9823,27.0227,61.1366,15.5863,68.6218,28.1486,73.8704,20.4733,68.5061,21.9973,63.2094,22.5524,65.8829,25.5778,59.9667,19.6342,66.8702,17.2232,65.4715,16.4062,69.7295,17.0891,68.4446,22.6168,62.6529,24.8546,68.2064,32.5611,61.3613,13.9687,62.1934,20.6808,60.9802,18.4783,57.5374,22.2083,66.9965,25.6210,62.0617,26.9810,70.7828,17.0297,71.5580,18.4147,62.8484,15.1654,68.6113,14.3044,68.9323,28.3166,67.5254,22.2687,65.9068,27.1459,66.9856,25.0583,67.9742,23.3398,57.2543,24.0665,57.5909,22.6379,61.4159,22.4115,68.7498,18.5595,71.2242,30.2885,66.3480,20.8711,60.7910,31.3586
999,69.4871,18.8770,58.6621,19.5770,62.2390,20.9191,61.2891,13.1919,66.0330,24.0777,55.9952,22.5702,63.9000,22.4881,66.5487,31.2777,64.7789,21.6397,64.7928,29.9154,68.7451,25.5504,56.5298,23.1055,64.8234,12.3496,68.5003,23.9349,63.7339,26.8545,60.8794,15.7408,68.4383,28.3859,73.8991,20.1747,68.3692,22.2643,63.4819,22.6780,65.8168,25.2851,60.1049,19.3679,66.7298,16.9581,65.3775,16.6911,69.5807,17.3496,68.1453,22.5971,62.3898,24.7104,68.5038,32.5216,61.6613,13.9677,61.9142,20.7907,60.9703,18.7781,57.4948,21.9114,67.1763,25.8611,62.0279,26.6829,70.8185,16.7318,71.6726,18.6920,63.1481,15.1526,68.6801,14.5964,68.7265,28.0983,67.8154,22.3456,65.8328,26.8551,67.2662,25.1644,67.8011,23.0948,57.1891,24.3593,57.6221,22.9362,61.6790,22.5556,68.9192,18.8071,71.3728,30.0278,66.5657,20.6647,61.0333,31.5355
1000,69.7871,18.8723,58.9361,19.6990,62.4776,20.7372,60.9922,13.2348,66.3187,23.9863,56.0843,22.8567,64.1717,22.3607,66.3890,31.5317,64.5790,21.4159,65.0829,29.8389,68.5151,25.3578,56.2367,23.0416,65.1232,12.3621,68.7886,23.8519,63.5011,26.6652,60.6366,15.9170,68.2347,28.6063,73.9016,19.8747,68.2562,22.5422,63.7424,22.8267,65.7487,24.9930,60.2658,19.1147,66.5669,16.7062,65.3088,16.9831,69.4098,17.5961,67.8453,22.6037,62.1403,24.5439,68.7966,32.4564,61.9603,13.9928,61.6265,20.8758,60.9865,19.0777,57.4782,21.6118,67.3346,26.1160,62.0203,26.3830,70.8280,16.4320,71.7625,18.9782,63.4478,15.1660,68.7232,14.8932,68.5405,27.8629,68.1110,22.3970,65.7845,26.5591,67.5550,25.2456,67.6073,22.8658,57.1496,24.6567,57.6792,23.2307,61.9448,22.6946,69.0664,19.0685,71.4981,29.7553,66.8006,20.4781,61.2901,31.6907
1001,70.0855,18.8415,59.1985,19.8444,62.7312,20.5768,60.7001,13.3034,66.6094,23.9123,56.1481,23.1498,64.4311,22.2101,66.2078,31.7707,64.3995,21.1756,65.3652,29.7374,68.3028,25.1458,55.9391,23.0035,65.4207,12.4007,69.0686,23.7441,63.2857,26.4564,60.4101,16.1137,68.0511,28.8436,73.8780,19.5756,68.1678,22.8288,63.9890,22.9977,65.7063,24.6960,60.4040,18.8484,66.3826,16.4695,65.2658,17.2800,69.2347,17.8398,67.5454,22.6054,61.9062,24.3562,69.0826,32.3658,62.2559,14.0439,61.3325,20.9355,61.0288,19.3747,57.4877,21.3120,67.4700,26.3837,62.0389,26.0836,70.8114,16.1324,71.8271,19.2712,63.7452,15.2054,68.7403,15.1928,68.3757,27.6122,68.4099,22.4223,65.7622,26.2599,67.8497,25.3014,67.3942,22.6546,57.1362,24.9564,57.7618,23.5191,62.2218,22.8099,69.1902,19.3418,71.5991,29.4728,67.0509,20.3126,61.5594,31.8228
1002,70.3854,18.8368,59.4473,20.0122,62.9977,20.4391,60.4152,13.3972,66.8926,23.8132,56.2372,23.4363,64.6765,22.0375,66.0065,31.9931,64.1997,20.9518,65.6376,29.6116,68.1098,24.9161,55.6460,22.9396,65.7137,12.4651,69.3380,23.6123,63.0894,26.2296,60.2016,16.3295,67.8476,29.0640,73.8283,19.2798,68.1047,23.1221,64.2197,23.1894,65.6592,24.3997,60.5185,18.5711,66.1783,16.2497,65.2489,17.5795,69.0392,18.0673,67.2463,22.5810,61.6894,24.1489,69.3597,32.2507,62.5459,14.1206,61.0449,21.0206,61.0968,19.6669,57.5234,21.0141,67.5816,26.6622,62.0834,25.7869,70.7688,15.8355,71.8660,19.5687,64.0381,15.2706,68.7311,15.4926,68.1897,27.3768,68.7099,22.4215,65.7139,25.9638,68.1385,25.3827,67.1636,22.4628,57.1490,25.2561,57.8692,23.7993,62.5078,22.9006,69.2897,19.6248,71.6752,29.1826,67.3146,20.1696,61.8392,31.9310
1003,70.6847,18.8582,59.6993,20.1748,63.2752,20.3252,60.1395,13.5155,67.1661,23.6899,56.3509,23.7139,64.9360,21.8869,65.7865,32.1971,63.9811,20.7463,65.8980,29.4626,67.9376,24.6705,55.3596,22.8504,66.0000,12.5548,69.5950,23.4575,62.9135,25.9866,60.0128,16.5626,67.6256,29.2658,73.7531,18.9894,68.0163,23.4088,64.4662,23.3603,65.5864,24.1087,60.6567,18.3049,65.9557,16.0486,65.2581,17.8794,68.8245,18.2768,66.9463,22.5828,61.4915,23.9234,69.6256,32.1119,62.8282,14.2223,60.7657,21.1305,61.1900,19.9521,57.5849,20.7205,67.6684,26.9493,62.1537,25.4953,70.7004,15.5434,71.8787,19.8684,64.3241,15.3611,68.6959,15.7905,68.0250,27.1261,69.0087,22.3946,65.6599,25.6687,68.4191,25.4888,66.9506,22.2516,57.1879,25.5536,58.0006,24.0689,62.8005,22.9660,69.3641,19.9154,71.7256,28.8869,67.5898,20.0501,62.1274,32.0144
1004,70.9809,18.9056,59.9363,20.3588,63.5418,20.1875,59.8751,13.6574,67.4278,23.5432,56.4884,23.9806,65.2076,21.7595,65.5496,32.3812,63.7813,20.5225,66.1444,29.2915,67.7865,24.4113,55.0820,22.7366,66.2773,12.6691,69.8375,23.2809,62.7595,25.7291,59.8449,16.8112,67.3869,29.4474,73.6529,18.7066,67.9532,23.7021,64.7267,23.5091,65.5393,23.8124,60.8176,18.0516,65.7164,15.8677,65.2934,18.1773,68.6049,18.4812,66.6476,22.6107,61.3140,23.6816,69.8785,31.9505,63.1005,14.3481,60.4972,21.2642,61.3077,20.2280,57.6717,20.4333,67.7300,27.2429,62.1983,25.1986,70.6068,15.2583,71.8653,20.1681,64.6012,15.4761,68.6349,16.0843,67.8827,26.8620,69.3040,22.3418,65.6166,25.3718,68.6894,25.6190,66.7567,22.0226,57.2525,25.8466,58.1551,24.3262,63.0979,23.0057,69.4130,20.2114,71.7502,28.5879,67.8743,19.9551,62.4217,32.0724
1005,71.2718,18.9787,60.1884,20.5215,63.7953,20.0272,59.6242,13.8217,67.6757,23.3742,56.6486,24.2342,65.4892,21.6563,65.2975,32.5439,63.5628,20.3170,66.3749,29.0996,67.6135,24.1663,54.8154,22.5990,66.5437,12.8071,70.0637,23.0838,62.6285,25.4592,59.6994,17.0735,67.1332,29.6076,73.5284,18.4337,67.9159,23.9998,64.9733,23.6801,65.5182,23.5131,61.0000,17.8134,65.4623,15.7083,65.3545,18.4710,68.4040,18.7040,66.3525,22.6645,61.1583,23.4252,70.1163,31.7676,63.3608,14.4973,60.2413,21.4209,61.4490,20.4926,57.7833,20.1548,67.7656,27.5408,62.2168,24.8992,70.4888,14.9825,71.8259,20.4655,64.8671,15.6149,68.5771,16.3787,67.7640,26.5865,69.5936,22.2634,65.5777,25.0744,68.9700,25.7251,66.5836,21.7776,57.3424,26.1328,58.3313,24.5689,63.3976,23.0193,69.4359,20.5105,71.7485,28.2879,68.1661,19.8852,62.7200,32.1044
1006,71.5553,19.0769,60.4537,20.6615,64.0339,19.8453,59.3885,14.0074,67.9079,23.1843,56.8303,24.4729,65.7789,21.5780,65.0322,32.6840,63.3271,20.1313,66.5879,28.8882,67.4197,23.9372,54.5619,22.4387,66.7970,12.9679,70.3062,22.9072,62.5216,25.1789,59.5773,17.3476,66.8945,29.7893,73.3806,18.1726,67.9047,24.2996,65.2040,23.8718,65.5232,23.2132,61.2024,17.5920,65.2230,15.5274,65.3898,18.7689,68.2191,18.9403,66.0632,22.7438,61.0254,23.1562,70.3372,31.5646,63.6071,14.6685,60.0001,21.5993,61.6128,20.7440,57.9186,19.8871,67.7752,27.8406,62.2092,24.5993,70.3471,14.7181,71.7606,20.7583,65.1200,15.7763,68.5210,16.6734,67.6697,26.3017,69.8752,22.1600,65.5378,24.7770,69.2588,25.8064,66.4325,21.5184,57.4570,26.4100,58.5280,24.7954,63.6975,23.0108,69.4326,20.8105,71.7207,27.9892,68.4628,19.8410,63.0200,32.1104
1007,71.8292,19.1994,60.7155,20.8080,64.2874,19.6849,59.1699,14.2128,68.1227,22.9748,57.0321,24.6949,66.0605,21.4748,64.7558,32.8004,63.0762,19.9669,66.7816,28.6592,67.2067,23.7260,54.3232,22.2569,67.0354,13.1500,70.5632,22.7524,62.4394,24.8904,59.4795,17.6312,66.6725,29.9911,73.2106,17.9254,67.9197,24.5992,65.4171,24.0830,65.5021,22.9139,61.4233,17.3891,65.0004,15.3263,65.4197,19.0674,68.0144,19.1596,65.7681,22.7976,60.9166,22.8766,70.5397,31.3432,63.8376,14.8606,59.7754,21.7980,61.7979,20.9800,58.0769,19.6322,67.7587,28.1402,62.1755,24.3012,70.1830,14.4670,71.6701,21.0443,65.3579,15.9591,68.4393,16.9620,67.5510,26.0262,70.1468,22.0326,65.5240,24.4774,69.5536,25.8621,66.3045,21.2471,57.5952,26.6763,58.7438,25.0039,63.9955,22.9765,69.4032,21.1091,71.6670,27.6940,68.7622,19.8229,63.3193,32.0902
