index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
777,21.1187,19.4980,-2.2655,-29.6112,-22.2458,-16.0278,-10.2624,3.2720,6.3856,3.0626,0.1420,0.8109,-0.1071,-1.2873,-2.1809,-2.7827,-3.1500,-3.5099,-3.7534,-3.8671,-3.8529,-3.7154,-3.5856,-3.5468,-3.5956,-3.5591,-3.4175,-3.2859,-3.1388,-2.9918,-2.8416,-2.6806,-2.5449,-2.4430,-2.3790,-2.2770,-2.1243
778,-2.4641,17.1155,10.7999,-12.1651,-21.1127,-17.7465,-17.2307,-2.3926,6.4245,2.4525,1.6466,3.0607,2.2224,1.1020,0.2409,-0.4045,-0.8630,-1.7543,-2.6437,-3.2288,-3.5049,-3.5377,-3.5336,-3.6538,-3.8059,-3.8866,-3.8670,-3.7628,-3.6198,-3.4558,-3.2722,-3.0655,-2.8725,-2.7026,-2.5744,-2.4302,-2.2583
779,-23.7396,-2.5901,-0.1515,-10.0678,-20.2866,-21.9219,-22.5004,-5.9376,6.6062,1.4995,0.1732,1.3390,0.9524,0.3901,0.0365,-0.1775,-0.3191,-0.7414,-1.5134,-2.2524,-2.6635,-2.7157,-2.7495,-2.9401,-3.1693,-3.3826,-3.5607,-3.5788,-3.5619,-3.5070,-3.4079,-3.2720,-3.1319,-2.9788,-2.8318,-2.6594,-2.4630
780,-49.0091,-21.8077,-17.4460,-23.1554,-29.2366,-29.9041,-25.2511,-7.2360,5.5694,0.0403,1.4996,3.3515,3.5813,3.0371,2.3060,1.7408,1.3429,0.7144,-0.0980,-1.0871,-1.9283,-2.3736,-2.5450,-2.6695,-2.8490,-3.1214,-3.3955,-3.4652,-3.5036,-3.5170,-3.4985,-3.4310,-3.3223,-3.1757,-3.0054,-2.7904,-2.5699
781,-20.7380,-21.8243,-18.9429,-32.3263,-36.1602,-34.3559,-25.5167,-5.8144,5.9399,0.1981,-0.1420,3.0661,3.8276,3.7691,3.5347,3.2848,3.0752,2.5661,1.6958,0.4246,-0.7736,-1.3461,-1.7601,-2.0773,-2.3697,-2.7054,-3.0019,-3.1050,-3.1864,-3.2470,-3.2775,-3.2469,-3.1562,-3.0298,-2.8667,-2.6480,-2.4260
782,15.2233,-5.3111,-15.9066,-35.4376,-38.1557,-34.7681,-26.0933,-6.9738,7.6455,3.5893,-0.7854,-0.4725,-0.3310,-0.6905,-1.2009,-1.6466,-1.9894,-2.6425,-3.5682,-4.3765,-4.8093,-4.7484,-4.5452,-4.3047,-4.0051,-3.8008,-3.6688,-3.5808,-3.4863,-3.3970,-3.3169,-3.2200,-3.0974,-2.9751,-2.8700,-2.7260,-2.5296
783,28.7895,20.2619,8.9865,-20.9419,-36.6224,-36.8499,-29.7574,-14.9523,6.4224,3.9167,2.1901,4.1119,3.6382,2.3802,1.3792,0.6722,0.1316,-0.8758,-1.9853,-2.7621,-3.2136,-3.5125,-3.8366,-4.0679,-4.1859,-4.2259,-4.1958,-4.1009,-3.9655,-3.8006,-3.6229,-3.4331,-3.2514,-3.0992,-2.9866,-2.8258,-2.6013
784,4.2177,14.6755,10.7150,-1.1483,-21.4943,-37.1422,-31.6869,-21.8380,1.4431,4.8612,4.0538,4.7839,3.9733,2.7801,1.8748,1.2546,0.7696,-0.3369,-1.7429,-2.7636,-3.2246,-3.3567,-3.4632,-3.5783,-3.6997,-3.7744,-3.8003,-3.7528,-3.6747,-3.5774,-3.4679,-3.3258,-3.1729,-3.0430,-2.9497,-2.7906,-2.5712
785,-7.5391,-5.2671,-5.5424,-4.6973,-11.4760,-31.7760,-31.9941,-26.1750,-4.8589,2.5024,-0.8774,-3.2098,-4.5671,-4.9878,-5.0453,-4.9076,-4.6983,-4.3736,-4.3036,-4.3215,-4.3864,-4.3578,-4.2600,-4.1931,-4.0081,-3.7022,-3.4526,-3.3347,-3.2114,-3.0872,-2.9623,-2.8399,-2.7409,-2.6894,-2.6723,-2.5603,-2.3800
786,-14.5168,-18.3969,-18.4992,-6.2251,-6.3930,-23.6701,-33.4728,-28.3478,-10.2536,-1.1893,-4.8035,-6.9709,-8.1762,-8.0430,-7.5702,-7.2448,-6.9372,-6.2470,-5.5889,-5.0994,-4.8600,-4.6266,-4.3540,-4.0811,-3.7267,-3.3968,-3.2616,-3.2490,-3.2368,-3.2020,-3.1276,-3.0137,-2.8938,-2.8030,-2.7456,-2.6120,-2.4358
787,-1.8131,-13.5365,-18.0659,-3.2651,-3.0297,-20.3286,-33.7056,-29.5685,-12.1068,-2.2704,-3.3387,-5.1503,-7.1071,-7.7482,-7.5373,-7.2383,-6.8831,-5.9773,-5.2540,-4.7735,-4.4620,-4.1687,-3.8595,-3.5682,-3.2475,-2.8735,-2.6060,-2.5278,-2.4758,-2.4442,-2.4131,-2.3669,-2.3388,-2.3292,-2.3225,-2.2167,-2.0685
788,6.5513,-1.5240,-5.4035,4.2484,4.0496,-8.6701,-33.3751,-29.8842,-13.2187,-3.5309,-2.5359,-2.3439,-3.6264,-5.0354,-5.8896,-6.2327,-6.2297,-5.6774,-4.8151,-4.1687,-3.7831,-3.4622,-3.2482,-3.2406,-3.2258,-3.0184,-2.7563,-2.6297,-2.5161,-2.4220,-2.3455,-2.2866,-2.2516,-2.2285,-2.2213,-2.1308,-1.9834
789,20.4292,4.0474,2.8422,12.4219,11.5726,5.1432,-30.3354,-29.4193,-14.3391,-3.8230,-1.0234,-0.1267,-0.8492,-1.6599,-2.3199,-2.8036,-3.1319,-3.5250,-3.7898,-3.8888,-3.8237,-3.7208,-3.6815,-3.7026,-3.7589,-3.6843,-3.4354,-3.2463,-3.0400,-2.8481,-2.6886,-2.5481,-2.4384,-2.3558,-2.3120,-2.2256,-2.0784
790,-1.3401,-7.9855,1.5966,12.6314,13.5038,11.2757,-15.6838,-29.7927,-15.2479,-5.4340,0.6380,3.5208,3.4080,2.4630,1.5887,0.8771,0.2666,-0.8416,-1.8787,-2.4465,-2.8820,-3.1530,-3.2842,-3.4305,-3.6239,-3.8102,-3.8884,-3.8276,-3.7149,-3.5699,-3.3854,-3.1560,-2.9388,-2.7572,-2.6207,-2.4809,-2.3119
791,-43.6119,-23.2940,-6.1063,3.6671,7.9771,9.4200,-5.1635,-28.0431,-16.0707,-5.9855,0.3494,3.2435,2.8415,1.6835,0.6898,-0.0190,-0.5031,-1.3212,-2.1836,-2.9085,-3.4955,-3.7725,-3.7388,-3.6808,-3.7173,-3.8187,-3.9039,-3.8918,-3.8432,-3.7631,-3.6445,-3.4749,-3.2925,-3.1012,-2.9303,-2.7404,-2.5355
792,-62.2357,-22.3615,-15.9172,-2.0845,4.9496,9.1290,-0.8656,-23.6038,-16.1067,-7.9908,-2.1220,2.2940,4.1341,4.2343,3.6823,2.9545,2.2621,0.8629,-0.6314,-1.8748,-2.7891,-3.4517,-3.8739,-4.1216,-4.2866,-4.3755,-4.4001,-4.3581,-4.2883,-4.2030,-4.0869,-3.9086,-3.6917,-3.4609,-3.2416,-3.0092,-2.7671
793,-8.6388,-30.4644,-20.8143,-4.2993,3.5870,6.6450,2.5394,-15.0231,-16.0975,-8.3611,-1.2488,2.6301,4.1195,4.1946,3.6180,2.9738,2.4584,1.4096,0.0537,-1.3204,-2.3964,-2.9271,-3.2138,-3.3742,-3.4317,-3.5694,-3.7550,-3.8007,-3.8206,-3.8249,-3.7996,-3.7069,-3.5519,-3.3569,-3.1546,-2.9179,-2.6686
794,23.0400,4.5179,-14.8372,-9.0545,0.4218,5.3194,6.0514,-3.8867,-15.8239,-7.9475,-1.7523,1.0949,1.3894,0.9561,0.4513,0.0228,-0.2651,-0.6847,-1.1817,-1.6246,-2.0929,-2.3805,-2.5786,-2.8296,-3.1658,-3.5037,-3.7157,-3.7298,-3.7060,-3.6497,-3.5550,-3.3964,-3.2028,-3.0249,-2.8779,-2.7014,-2.4915
795,41.6705,26.9689,5.8827,-11.3623,-1.9368,5.1668,8.2794,2.8869,-14.2585,-8.6762,-0.3717,3.1539,3.2192,2.3060,1.5334,0.8965,0.3564,-0.6668,-1.8158,-2.6558,-3.1180,-3.3284,-3.4680,-3.5906,-3.7848,-4.0495,-4.1466,-4.0720,-3.9511,-3.7979,-3.6302,-3.4360,-3.2241,-3.0315,-2.8963,-2.7550,-2.5646
796,29.1132,19.0644,13.6953,-8.3042,-8.0917,3.7268,9.9031,7.8504,-7.1164,-8.4451,-0.7691,0.4479,0.2861,0.0142,-0.2838,-0.4841,-0.6438,-1.2126,-2.1090,-2.6639,-2.9834,-3.1669,-3.2836,-3.3705,-3.4402,-3.4588,-3.3738,-3.2671,-3.1354,-3.0022,-2.8827,-2.7689,-2.6638,-2.5928,-2.5584,-2.4610,-2.3016
797,-0.3494,-2.8590,10.1294,-6.3245,-15.9167,-5.2575,9.7841,9.0370,0.3316,-7.6857,-2.9361,-3.4624,-4.9422,-5.3726,-5.3474,-5.2143,-5.0479,-4.7629,-4.6120,-4.4958,-4.4589,-4.4964,-4.5265,-4.5118,-4.3812,-4.1559,-3.9816,-3.8964,-3.8062,-3.7045,-3.5838,-3.4404,-3.2946,-3.1719,-3.0784,-2.9108,-2.6959
798,-26.8527,-4.0515,-2.4525,-15.5416,-22.7810,-11.3753,7.6262,7.8047,4.0350,-4.7164,-5.7169,-5.5050,-5.3787,-5.1598,-5.1438,-5.1573,-5.0682,-4.6117,-4.0468,-3.7085,-3.4618,-3.2471,-3.1260,-2.9709,-2.7030,-2.3506,-2.1795,-2.1671,-2.1769,-2.1969,-2.2053,-2.1798,-2.1676,-2.1967,-2.2260,-2.1467,-2.0151
799,-18.3872,-9.1482,-10.4421,-26.7386,-26.4839,-11.5853,5.5352,6.8236,5.4360,-1.0272,-6.7486,-8.0046,-8.8165,-8.4245,-8.0362,-7.7024,-7.3189,-6.4450,-5.7376,-5.2601,-4.7978,-4.2444,-3.7429,-3.3762,-3.0562,-2.6780,-2.4384,-2.3948,-2.3829,-2.3855,-2.3831,-2.3675,-2.3598,-2.3578,-2.3479,-2.2408,-2.0936
800,6.9640,-3.1805,-16.7443,-32.1836,-25.8858,-12.9244,2.7733,7.3285,6.9691,2.4308,-3.3732,-4.7077,-5.8585,-6.6436,-7.0099,-7.0616,-6.9232,-6.3221,-5.7070,-5.2809,-5.0160,-4.6786,-4.3538,-4.0954,-3.8747,-3.5366,-3.1847,-3.0141,-2.8541,-2.7114,-2.5750,-2.4527,-2.3698,-2.3082,-2.2751,-2.1820,-2.0384
801,25.2731,18.9280,2.1470,-27.2952,-27.9286,-16.6177,-2.5706,6.9389,7.9234,3.9915,-0.6891,-0.6033,-1.5393,-2.2538,-2.6858,-2.9719,-3.1752,-3.3845,-3.5198,-3.4941,-3.3879,-3.2339,-3.0765,-3.0264,-2.9803,-2.8377,-2.7174,-2.6765,-2.6536,-2.6389,-2.6102,-2.5505,-2.4784,-2.4046,-2.3373,-2.2106,-2.0451
802,19.4207,20.7577,10.9094,-17.7243,-28.7403,-21.2321,-10.0277,4.0037,7.8318,4.4159,0.5708,1.2117,0.4046,-0.6444,-1.4571,-2.0339,-2.4955,-3.2550,-3.9423,-4.4356,-4.6802,-4.6098,-4.4664,-4.3889,-4.3503,-4.3174,-4.2541,-4.1593,-4.0215,-3.8549,-3.6773,-3.4928,-3.3000,-3.1029,-2.9506,-2.7880,-2.5893
803,-24.1121,-2.3004,-0.3292,-15.5709,-28.7168,-23.9262,-15.4087,0.1444,6.8938,3.1025,-0.0621,0.3389,-0.1450,-0.9834,-1.7501,-2.2343,-2.5492,-3.1028,-3.7393,-4.2770,-4.4235,-4.2749,-4.1333,-4.1050,-4.1375,-4.2533,-4.3725,-4.3625,-4.3106,-4.2263,-4.1270,-4.0232,-3.8959,-3.7214,-3.5356,-3.3083,-3.0472
804,-47.2548,-19.6125,-14.2384,-26.7768,-33.9355,-28.8307,-19.5847,-2.1306,5.9016,-0.1358,1.6202,4.2863,4.6519,4.0289,3.0932,2.2925,1.7085,0.7260,-0.5081,-1.6124,-2.2241,-2.5938,-2.8804,-3.0058,-3.1177,-3.3314,-3.5644,-3.6282,-3.6699,-3.7021,-3.7275,-3.7284,-3.6759,-3.5430,-3.3466,-3.0844,-2.8102
805,-14.5992,-23.1307,-21.6502,-36.4461,-35.0897,-32.7032,-19.5401,-1.4575,6.5073,0.6379,-3.0318,-4.2616,-4.1264,-3.5365,-3.1734,-2.9184,-2.6107,-2.1889,-2.4466,-2.9750,-3.4091,-3.6155,-3.6581,-3.5939,-3.5857,-3.6405,-3.7031,-3.7035,-3.6930,-3.6879,-3.6960,-3.6856,-3.6187,-3.4963,-3.3505,-3.1360,-2.8731
806,23.1633,-1.4288,-20.9133,-38.6267,-37.3666,-35.1917,-22.3486,-4.7754,7.1765,3.1471,-1.1219,-0.5329,-0.2902,-0.4578,-0.8772,-1.3275,-1.7132,-2.3944,-3.2298,-4.1269,-4.6667,-4.7968,-4.7439,-4.6302,-4.4754,-4.3634,-4.2336,-4.1247,-4.0018,-3.8696,-3.7188,-3.5281,-3.3154,-3.1180,-2.9602,-2.7536,-2.5225
807,40.6189,29.2631,12.5064,-20.9869,-34.6922,-34.0180,-26.4490,-12.3370,7.7623,4.5508,0.9597,2.9147,2.9020,1.8927,0.9222,0.1955,-0.3863,-1.4154,-2.5129,-3.2943,-3.7133,-4.0084,-4.2627,-4.5160,-4.6533,-4.5920,-4.4238,-4.2700,-4.0772,-3.8537,-3.6145,-3.3660,-3.1362,-2.9519,-2.8299,-2.6805,-2.4776
808,34.0653,26.1967,17.9908,5.3523,-16.6943,-33.4159,-28.7794,-20.5941,3.4732,7.4291,3.2955,1.7824,0.5106,-0.5207,-1.1652,-1.5123,-1.7036,-2.0763,-2.6471,-3.0461,-3.2887,-3.3950,-3.5797,-3.8256,-4.0463,-4.1279,-4.1057,-4.0168,-3.8887,-3.7361,-3.5688,-3.3744,-3.1709,-2.9919,-2.8658,-2.7024,-2.5011
809,0.7719,13.4408,5.1316,8.4040,1.0187,-21.4332,-31.2017,-26.3212,-6.0448,2.9485,2.2529,1.7209,0.5066,-0.6794,-1.6699,-2.3800,-2.8193,-3.3926,-3.9449,-4.2144,-4.3082,-4.3778,-4.4572,-4.5637,-4.5253,-4.3206,-4.1445,-4.0608,-3.9741,-3.8814,-3.7689,-3.6071,-3.4320,-3.2866,-3.1899,-3.0305,-2.8171
810,-21.6691,-25.5529,-17.2921,-1.4816,1.5253,-8.2880,-33.3167,-28.8178,-11.3044,-3.0736,-4.9390,-3.7668,-3.5243,-3.8881,-4.4983,-4.9299,-5.0976,-4.7620,-4.2299,-4.0276,-3.9843,-3.8422,-3.7096,-3.5296,-3.2805,-3.0085,-2.8785,-2.8769,-2.8955,-2.9109,-2.8965,-2.8294,-2.7368,-2.6611,-2.6145,-2.4963,-2.3335
811,4.0446,-19.4400,-16.0711,0.5797,3.8234,-1.2658,-33.4562,-29.7293,-13.4288,-3.5378,-7.0434,-8.7334,-10.0139,-10.2956,-10.2512,-10.0435,-9.6574,-8.5176,-7.3305,-6.4427,-5.7851,-5.2173,-4.7765,-4.4573,-4.1151,-3.7150,-3.4973,-3.4435,-3.3995,-3.3455,-3.2645,-3.1458,-3.0298,-2.9330,-2.8552,-2.7069,-2.5086
812,19.7056,-0.3792,-7.5226,3.9450,7.0691,4.2459,-31.1092,-30.0149,-14.0591,-2.8197,-4.4890,-4.0019,-4.1896,-4.5449,-4.8403,-5.0068,-5.0515,-4.7387,-4.2851,-4.0606,-3.8934,-3.7525,-3.7434,-3.8777,-3.9970,-3.9452,-3.7821,-3.6832,-3.5791,-3.4580,-3.3056,-3.1287,-2.9815,-2.8673,-2.7817,-2.6301,-2.4268
813,31.9189,8.1264,-1.2597,6.9339,10.2676,9.3191,-25.9865,-29.8657,-14.8534,-2.7543,-2.8074,-0.3359,0.0747,-0.6281,-1.5146,-2.2605,-2.7685,-3.2349,-3.5887,-3.8825,-3.9768,-3.8299,-3.7172,-3.7494,-3.8517,-3.7807,-3.5643,-3.4096,-3.2463,-3.0940,-2.9557,-2.7997,-2.6424,-2.5165,-2.4299,-2.3085,-2.1381
814,19.5718,1.4883,-1.0830,9.5927,14.2201,13.9924,-11.0101,-29.6907,-16.8512,-4.6174,0.4251,4.6030,5.7576,5.0566,3.9626,2.9683,2.1144,0.6747,-0.6382,-1.6439,-2.2934,-2.6416,-3.0062,-3.3273,-3.6233,-3.9069,-4.0769,-4.0407,-3.9329,-3.7660,-3.5601,-3.3369,-3.1297,-2.9303,-2.7564,-2.5673,-2.3525
815,-12.7913,-26.7837,-16.7826,-4.6747,5.0341,10.9036,-0.1386,-23.8320,-17.9418,-6.2942,-1.3361,2.5479,3.3903,2.7824,1.8868,1.1070,0.4894,-0.3965,-1.1791,-1.9958,-2.6454,-3.0610,-3.3405,-3.5136,-3.6966,-3.9450,-4.1856,-4.2393,-4.2497,-4.2095,-4.1075,-3.9494,-3.7527,-3.5228,-3.3001,-3.0591,-2.8022
816,-27.2438,-51.6678,-27.3554,-9.8977,-0.1532,6.6498,3.0862,-17.1388,-18.7515,-9.0917,-1.3265,3.4085,4.9054,4.8030,4.1575,3.5266,3.1029,2.5072,1.6763,0.5049,-0.8101,-1.7851,-2.3753,-2.7808,-3.0997,-3.4173,-3.7052,-3.7957,-3.8543,-3.8782,-3.8592,-3.7841,-3.6578,-3.4897,-3.2818,-3.0172,-2.7358
817,-24.6712,-46.5794,-24.9953,-10.0195,-0.3262,6.1846,6.0048,-7.8810,-17.6244,-8.7280,-5.8813,-2.7000,-0.1485,1.1896,1.5164,1.3790,1.1148,0.4254,-0.5233,-1.5716,-2.4801,-2.8778,-2.8965,-2.8184,-2.8680,-3.0159,-3.2344,-3.3415,-3.4430,-3.5170,-3.5282,-3.4386,-3.2904,-3.1144,-2.9250,-2.6987,-2.4655
818,-5.6214,-32.4191,-25.4769,-6.4649,0.7678,5.7648,7.6010,0.0146,-16.7827,-7.7449,-3.7932,-1.4873,-0.4038,-0.6184,-1.3692,-2.0260,-2.4073,-2.6081,-2.8223,-3.1160,-3.3367,-3.5082,-3.5940,-3.7187,-3.8375,-3.8686,-3.8347,-3.7691,-3.6858,-3.5914,-3.4805,-3.3283,-3.1472,-2.9741,-2.8397,-2.6825,-2.4768
819,19.2130,-0.7981,-17.6099,-6.2401,3.2023,7.7575,9.8184,5.5516,-13.9956,-7.7472,-0.4125,3.5973,4.4741,3.8113,2.7430,1.8698,1.2202,0.0707,-1.1585,-2.2019,-2.8261,-3.2142,-3.5499,-3.9128,-4.2472,-4.4588,-4.5245,-4.4429,-4.3000,-4.1139,-3.9059,-3.6760,-3.4423,-3.2284,-3.0674,-2.9062,-2.6906
820,14.5735,1.5733,-11.6945,-13.2476,0.4242,7.5100,11.3050,9.9273,-4.7006,-8.6799,-3.3725,0.5380,1.5336,1.0987,0.4162,-0.2217,-0.7482,-1.5028,-2.3047,-2.9791,-3.3565,-3.4681,-3.5010,-3.5116,-3.5110,-3.5488,-3.5867,-3.5397,-3.4589,-3.3620,-3.2646,-3.1593,-3.0531,-2.9611,-2.8767,-2.7263,-2.5327
821,13.9127,-13.8532,-19.6827,-21.6506,-8.7668,1.1109,10.1237,10.6463,2.7558,-5.9418,-7.0173,-5.3955,-3.6654,-3.0574,-3.0854,-3.1088,-2.9988,-2.7607,-2.8406,-3.0962,-3.3644,-3.5728,-3.7601,-3.8658,-3.8469,-3.7461,-3.7502,-3.7671,-3.7651,-3.7360,-3.6752,-3.5633,-3.4168,-3.2775,-3.1665,-2.9993,-2.7899
822,-9.7109,-16.3875,-21.2942,-28.7805,-18.1436,-8.7300,7.1948,8.9880,5.6652,-0.0498,-6.1838,-8.6437,-8.7866,-7.7918,-7.1025,-6.5787,-6.1262,-5.4055,-4.9971,-4.7584,-4.4526,-4.1670,-3.9893,-3.7871,-3.4755,-3.2328,-3.2160,-3.2285,-3.2205,-3.1846,-3.1329,-3.0691,-2.9969,-2.9293,-2.8744,-2.7388,-2.5620
823,5.1640,-16.5466,-24.1436,-34.1021,-27.6626,-17.4720,5.7615,7.8957,5.0468,0.9668,-5.7786,-6.6550,-8.0555,-9.1585,-9.5253,-9.4243,-9.0384,-7.8694,-6.8687,-6.3029,-5.7607,-5.0949,-4.6213,-4.3055,-4.0408,-3.6895,-3.4227,-3.3399,-3.2752,-3.2199,-3.1650,-3.0827,-2.9858,-2.8980,-2.8311,-2.6906,-2.5104
824,27.4244,-1.2641,-21.7702,-35.7408,-31.7418,-21.5758,4.0735,7.7960,5.3653,2.3438,-2.9765,-5.4695,-6.2274,-6.5465,-6.7953,-6.7761,-6.5536,-5.8798,-5.4934,-5.2631,-4.9258,-4.4776,-4.0885,-3.9594,-3.9353,-3.7658,-3.4860,-3.3284,-3.1648,-2.9932,-2.8317,-2.7094,-2.6245,-2.5492,-2.4889,-2.3653,-2.1944
825,38.0160,14.2948,-6.2236,-33.8793,-32.4824,-23.6185,-1.3482,6.6496,4.9160,3.1981,2.1674,0.8136,-0.5737,-1.8869,-2.8260,-3.3774,-3.7119,-4.1758,-4.5127,-4.6738,-4.7076,-4.5776,-4.4425,-4.4501,-4.4955,-4.3950,-4.1429,-3.9532,-3.7476,-3.5516,-3.3789,-3.2221,-3.0696,-2.9133,-2.7919,-2.6436,-2.4556
826,21.1875,6.1151,8.3904,-19.0415,-31.4875,-26.4035,-9.0326,4.7273,4.0428,-0.0975,1.5937,5.9061,6.3626,5.3020,4.1490,3.2066,2.4335,0.9526,-0.6241,-1.8689,-2.6276,-3.0696,-3.3354,-3.5227,-3.7687,-4.0550,-4.2454,-4.2307,-4.1504,-4.0198,-3.8663,-3.7030,-3.5194,-3.3116,-3.1311,-2.9541,-2.7481
827,-14.3679,-17.4482,-4.8595,-18.6693,-32.3364,-29.6172,-10.7166,5.4485,5.3491,-3.6303,0.5934,5.1871,6.0829,5.2573,4.1878,3.2807,2.5706,1.4456,0.2056,-0.9795,-1.9163,-2.4924,-2.8012,-2.9790,-3.1894,-3.4485,-3.6895,-3.7363,-3.7429,-3.7182,-3.6510,-3.5275,-3.3695,-3.1913,-3.0179,-2.8202,-2.6085
828,-42.5069,-37.1351,-24.5600,-36.0727,-38.0680,-33.3414,-9.7027,6.2605,7.1474,-2.9036,-3.1066,0.1728,1.5239,1.3605,0.7333,0.1896,-0.2190,-0.9211,-1.7796,-2.6507,-3.2267,-3.4435,-3.4279,-3.3901,-3.3994,-3.4958,-3.6493,-3.6918,-3.7111,-3.7219,-3.7157,-3.6584,-3.5404,-3.3771,-3.1911,-2.9639,-2.7273
829,-8.8401,-39.5051,-39.2618,-48.3867,-44.4800,-37.8187,-7.8470,6.6274,6.5638,-1.7908,-1.2785,1.1894,2.1558,2.0372,1.4853,0.8923,0.4202,-0.4153,-1.6137,-2.7577,-3.6444,-4.2293,-4.4981,-4.5850,-4.5944,-4.5910,-4.5598,-4.4881,-4.4017,-4.3034,-4.1790,-4.0091,-3.7886,-3.5478,-3.3225,-3.0658,-2.7956
830,35.5078,7.3566,-21.6561,-43.6930,-42.0998,-35.6423,-10.7910,5.6865,6.8197,-0.8637,-0.2031,2.7489,3.1663,2.4522,1.5709,0.8610,0.4015,-0.1306,-0.7758,-1.5776,-2.2810,-2.8437,-3.2722,-3.5899,-3.8035,-3.9104,-4.0059,-3.9862,-3.9255,-3.8220,-3.6727,-3.4589,-3.2055,-2.9707,-2.7990,-2.6201,-2.4208
831,41.5021,30.3955,16.3110,-21.9973,-38.0661,-33.9040,-15.9843,3.5232,9.3240,3.2614,0.1165,1.7086,1.4235,0.5468,-0.1775,-0.7029,-1.1092,-1.9319,-2.7307,-3.1960,-3.4043,-3.4620,-3.5445,-3.7379,-3.9325,-4.0761,-4.0887,-3.9990,-3.8626,-3.6900,-3.4875,-3.2503,-3.0086,-2.8100,-2.6812,-2.5354,-2.3504
832,6.9215,21.9490,25.9588,4.1085,-21.4581,-34.9653,-22.9576,-4.4867,9.9402,4.9525,3.7101,4.3531,2.9152,1.8540,1.2101,0.7619,0.3997,-0.3480,-1.2639,-1.9973,-2.3879,-2.6086,-2.8515,-3.1078,-3.3260,-3.4614,-3.4786,-3.4043,-3.2927,-3.1649,-3.0375,-2.8989,-2.7549,-2.6422,-2.5780,-2.4643,-2.2941
833,-18.1906,15.5583,19.4825,9.0428,-7.3111,-30.5403,-27.8735,-12.5247,8.3604,5.2347,-0.8401,-1.3059,-2.7935,-3.4920,-3.6620,-3.6446,-3.5865,-3.4951,-3.5729,-3.6923,-3.7176,-3.6687,-3.5778,-3.4166,-3.2320,-3.0871,-3.0120,-2.9428,-2.8588,-2.7767,-2.7015,-2.6197,-2.5350,-2.4835,-2.4660,-2.3674,-2.2057
834,-21.5459,5.8797,5.2522,1.9990,-3.0534,-21.8026,-31.6922,-18.6737,5.2634,3.8329,-2.8856,-3.8351,-5.1041,-5.8803,-6.1870,-6.2003,-6.0462,-5.4781,-4.8984,-4.6242,-4.4596,-4.3510,-4.2271,-3.9984,-3.6994,-3.4078,-3.3268,-3.3177,-3.2978,-3.2590,-3.1887,-3.0668,-2.9278,-2.8224,-2.7604,-2.6280,-2.4487
835,-12.6476,0.2644,-1.7572,-9.4869,-9.5571,-20.3054,-33.0753,-19.2405,3.8797,0.6636,-5.2610,-5.0629,-5.3451,-5.8582,-6.2811,-6.4503,-6.4320,-6.0316,-5.5961,-5.2520,-4.9541,-4.4797,-4.0417,-3.6155,-3.1778,-2.8078,-2.5906,-2.5257,-2.4651,-2.3961,-2.3135,-2.2287,-2.1747,-2.1603,-2.1651,-2.0736,-1.9348
836,-3.2335,8.9744,5.5860,-6.5800,-10.5558,-24.2995,-32.9356,-18.2288,4.3981,2.4348,-3.7401,-3.7286,-3.9960,-4.5728,-5.0585,-5.3055,-5.3539,-5.0066,-4.6393,-4.3130,-4.0978,-3.9505,-3.8930,-3.8300,-3.6442,-3.3273,-3.0508,-2.9209,-2.7894,-2.6522,-2.5045,-2.3707,-2.2863,-2.2330,-2.2160,-2.1371,-1.9926
837,13.9319,13.6234,16.9266,7.6322,-4.0690,-23.1055,-32.2753,-17.4028,4.9564,3.5469,-2.0436,-2.4836,-2.4419,-2.3956,-2.5426,-2.6757,-2.7524,-2.7705,-2.8671,-3.0233,-3.1234,-3.0498,-3.0032,-2.9617,-2.8179,-2.6482,-2.5179,-2.4292,-2.3256,-2.2122,-2.0895,-1.9583,-1.8513,-1.7925,-1.7751,-1.7105,-1.5965
838,-9.1466,4.6419,14.4439,10.8207,2.1328,-14.9563,-32.5022,-20.5430,2.6857,4.5624,2.7715,4.1235,3.4729,2.3573,1.3702,0.6093,0.0424,-0.9511,-1.8684,-2.5144,-2.9953,-3.3537,-3.5480,-3.7291,-3.9346,-4.0096,-3.9668,-3.8795,-3.7528,-3.5898,-3.3975,-3.1951,-3.0022,-2.8134,-2.6714,-2.5104,-2.3145
839,-40.5663,-10.4133,0.2968,-3.1532,-6.1534,-18.0211,-32.4745,-21.6254,1.6124,0.6844,-0.1409,1.7815,2.1758,1.9151,1.4824,1.1518,0.8906,0.1515,-0.9451,-1.9559,-2.5483,-2.8535,-3.0804,-3.1816,-3.2538,-3.3147,-3.3463,-3.3080,-3.2338,-3.1299,-3.0198,-2.9233,-2.8369,-2.7320,-2.6110,-2.4406,-2.2376
840,-50.4260,-18.3525,-12.7250,-8.1394,-9.8443,-22.2654,-33.0623,-23.5225,1.0260,3.5403,0.7251,1.1064,1.0587,0.8941,0.7425,0.5406,0.3411,-0.0996,-0.9570,-1.9187,-2.5492,-2.7364,-2.7846,-2.7862,-2.8507,-3.0202,-3.1590,-3.1688,-3.1591,-3.1421,-3.1197,-3.0853,-3.0286,-2.9394,-2.8272,-2.6401,-2.4130
